34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
13:37:17.0 (58021)|USER_INFO|[EXTERNAL]|0051H000008yiOQ|pavel@topengineer.io|Pacific Standard Time|GMT-07:00
13:37:17.0 (94720)|EXECUTION_STARTED
13:37:17.0 (99116)|CODE_UNIT_STARTED|[EXTERNAL]|0661H000002Q8fN|VFRemote: potential_Manager invoke(selectPurchased)
13:37:17.0 (113567)|SYSTEM_MODE_ENTER|true
13:37:17.0 (596807)|HEAP_ALLOCATE|[72]|Bytes:3
13:37:17.0 (646652)|HEAP_ALLOCATE|[77]|Bytes:152
13:37:17.0 (663491)|HEAP_ALLOCATE|[342]|Bytes:408
13:37:17.0 (676101)|HEAP_ALLOCATE|[355]|Bytes:408
13:37:17.0 (687873)|HEAP_ALLOCATE|[467]|Bytes:48
13:37:17.0 (714352)|HEAP_ALLOCATE|[139]|Bytes:6
13:37:17.0 (730594)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:148
13:37:17.0 (736700)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
13:37:17.0 (746821)|METHOD_ENTRY|[1]|01p1H000005w2NJ|potential_Manager.potential_Manager()
13:37:17.0 (759982)|STATEMENT_EXECUTE|[1]
13:37:17.0 (767091)|STATEMENT_EXECUTE|[1]
13:37:17.0 (801703)|HEAP_ALLOCATE|[50]|Bytes:5
13:37:17.0 (824690)|HEAP_ALLOCATE|[56]|Bytes:5
13:37:17.0 (832240)|HEAP_ALLOCATE|[64]|Bytes:7
13:37:17.0 (847076)|SYSTEM_MODE_ENTER|false
13:37:17.0 (858437)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
13:37:17.0 (867011)|SYSTEM_MODE_EXIT|false
13:37:17.0 (875293)|METHOD_EXIT|[1]|potential_Manager
13:37:17.0 (887478)|VARIABLE_SCOPE_BEGIN|[32]|name|String|false|false
13:37:17.0 (919159)|VARIABLE_ASSIGNMENT|[32]|name|""
13:37:17.0 (931544)|SYSTEM_MODE_ENTER|false
13:37:17.0 (936703)|HEAP_ALLOCATE|[33]|Bytes:5
13:37:17.0 (943233)|STATEMENT_EXECUTE|[32]
13:37:17.0 (946316)|STATEMENT_EXECUTE|[33]
13:37:17.0 (949937)|HEAP_ALLOCATE|[33]|Bytes:1
13:37:17.0 (968431)|HEAP_ALLOCATE|[33]|Bytes:1
13:37:17.0 (979339)|VARIABLE_ASSIGNMENT|[33]|name|"%"
13:37:17.0 (987904)|STATEMENT_EXECUTE|[34]
13:37:17.0 (991097)|HEAP_ALLOCATE|[34]|Bytes:283
13:37:17.0 (1010248)|HEAP_ALLOCATE|[34]|Bytes:4
13:37:17.0 (4371066)|SOQL_EXECUTE_BEGIN|[34]|Aggregations:2|SELECT Name, NumberOfEmployees, BillingAddress, Industry, (SELECT FirstName, LastName FROM Contacts), (SELECT Product__c FROM AccountPurchased__r) FROM Account WHERE (NumberOfEmployees > 10000 AND (Name = 'AXA' OR Name = 'Exxon Mobil' OR Name = 'General Electric' OR Name = 'Apple'))
13:37:17.0 (15613011)|SOQL_EXECUTE_END|[34]|Rows:4
13:37:17.0 (15666071)|HEAP_ALLOCATE|[34]|Bytes:20
13:37:17.0 (15727965)|HEAP_ALLOCATE|[34]|Bytes:2062
13:37:17.0 (15765468)|HEAP_ALLOCATE|[34]|Bytes:20
13:37:17.0 (15787070)|SYSTEM_MODE_EXIT|false
13:37:17.0 (15898880)|CODE_UNIT_FINISHED|VFRemote: potential_Manager invoke(selectPurchased)
13:37:17.0 (17176268)|EXECUTION_FINISHED
