34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:36:16.0 (51831)|USER_INFO|[EXTERNAL]|0051H000008yiOQ|pavel@topengineer.io|Pacific Standard Time|GMT-07:00
14:36:16.0 (79232)|EXECUTION_STARTED
14:36:16.0 (83027)|CODE_UNIT_STARTED|[EXTERNAL]|0661H000002Q8fN|VFRemote: potential_Manager invoke(selectPurchased)
14:36:16.0 (94680)|SYSTEM_MODE_ENTER|true
14:36:16.0 (539574)|HEAP_ALLOCATE|[72]|Bytes:3
14:36:16.0 (568726)|HEAP_ALLOCATE|[77]|Bytes:152
14:36:16.0 (581845)|HEAP_ALLOCATE|[342]|Bytes:408
14:36:16.0 (594138)|HEAP_ALLOCATE|[355]|Bytes:408
14:36:16.0 (604005)|HEAP_ALLOCATE|[467]|Bytes:48
14:36:16.0 (627042)|HEAP_ALLOCATE|[139]|Bytes:6
14:36:16.0 (641572)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:148
14:36:16.0 (647270)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
14:36:16.0 (654604)|METHOD_ENTRY|[1]|01p1H000005w2NJ|potential_Manager.potential_Manager()
14:36:16.0 (666468)|STATEMENT_EXECUTE|[1]
14:36:16.0 (670628)|STATEMENT_EXECUTE|[1]
14:36:16.0 (700846)|HEAP_ALLOCATE|[50]|Bytes:5
14:36:16.0 (719077)|HEAP_ALLOCATE|[56]|Bytes:5
14:36:16.0 (726202)|HEAP_ALLOCATE|[64]|Bytes:7
14:36:16.0 (740264)|SYSTEM_MODE_ENTER|false
14:36:16.0 (751278)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
14:36:16.0 (758444)|SYSTEM_MODE_EXIT|false
14:36:16.0 (765363)|METHOD_EXIT|[1]|potential_Manager
14:36:16.0 (776982)|VARIABLE_SCOPE_BEGIN|[32]|name|String|false|false
14:36:16.0 (796528)|VARIABLE_ASSIGNMENT|[32]|name|""
14:36:16.0 (808003)|SYSTEM_MODE_ENTER|false
14:36:16.0 (812782)|HEAP_ALLOCATE|[33]|Bytes:5
14:36:16.0 (816813)|STATEMENT_EXECUTE|[32]
14:36:16.0 (819079)|STATEMENT_EXECUTE|[33]
14:36:16.0 (821829)|HEAP_ALLOCATE|[33]|Bytes:1
14:36:16.0 (835795)|HEAP_ALLOCATE|[33]|Bytes:1
14:36:16.0 (845558)|VARIABLE_ASSIGNMENT|[33]|name|"%"
14:36:16.0 (849613)|STATEMENT_EXECUTE|[34]
14:36:16.0 (852525)|HEAP_ALLOCATE|[34]|Bytes:283
14:36:16.0 (869885)|HEAP_ALLOCATE|[34]|Bytes:4
14:36:16.0 (4025734)|SOQL_EXECUTE_BEGIN|[34]|Aggregations:2|SELECT Name, NumberOfEmployees, BillingAddress, Industry, (SELECT FirstName, LastName FROM Contacts), (SELECT Product__c FROM AccountPurchased__r) FROM Account WHERE (NumberOfEmployees > 10000 AND (Name = 'AXA' OR Name = 'Exxon Mobil' OR Name = 'General Electric' OR Name = 'Apple'))
14:36:16.0 (14349361)|SOQL_EXECUTE_END|[34]|Rows:4
14:36:16.0 (14395259)|HEAP_ALLOCATE|[34]|Bytes:20
14:36:16.0 (14465822)|HEAP_ALLOCATE|[34]|Bytes:2062
14:36:16.0 (14513292)|HEAP_ALLOCATE|[34]|Bytes:20
14:36:16.0 (14530214)|SYSTEM_MODE_EXIT|false
14:36:16.0 (14640782)|CODE_UNIT_FINISHED|VFRemote: potential_Manager invoke(selectPurchased)
14:36:16.0 (15849096)|EXECUTION_FINISHED
