34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
13:35:22.0 (67931)|USER_INFO|[EXTERNAL]|0051H000008yiOQ|pavel@topengineer.io|Pacific Standard Time|GMT-07:00
13:35:22.0 (105697)|EXECUTION_STARTED
13:35:22.0 (110341)|CODE_UNIT_STARTED|[EXTERNAL]|0661H000002Q8fN|VFRemote: potential_Manager invoke(selectPurchased)
13:35:22.0 (126062)|SYSTEM_MODE_ENTER|true
13:35:22.0 (541566)|HEAP_ALLOCATE|[72]|Bytes:3
13:35:22.0 (568074)|HEAP_ALLOCATE|[77]|Bytes:152
13:35:22.0 (579444)|HEAP_ALLOCATE|[342]|Bytes:408
13:35:22.0 (591580)|HEAP_ALLOCATE|[355]|Bytes:408
13:35:22.0 (602750)|HEAP_ALLOCATE|[467]|Bytes:48
13:35:22.0 (624703)|HEAP_ALLOCATE|[139]|Bytes:6
13:35:22.0 (638900)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:148
13:35:22.0 (644691)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
13:35:22.0 (656024)|METHOD_ENTRY|[1]|01p1H000005w2NJ|potential_Manager.potential_Manager()
13:35:22.0 (662424)|STATEMENT_EXECUTE|[1]
13:35:22.0 (667456)|STATEMENT_EXECUTE|[1]
13:35:22.0 (704392)|HEAP_ALLOCATE|[50]|Bytes:5
13:35:22.0 (721600)|HEAP_ALLOCATE|[56]|Bytes:5
13:35:22.0 (729106)|HEAP_ALLOCATE|[64]|Bytes:7
13:35:22.0 (743443)|SYSTEM_MODE_ENTER|false
13:35:22.0 (753770)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
13:35:22.0 (761035)|SYSTEM_MODE_EXIT|false
13:35:22.0 (769961)|METHOD_EXIT|[1]|potential_Manager
13:35:22.0 (780638)|VARIABLE_SCOPE_BEGIN|[32]|name|String|false|false
13:35:22.0 (807980)|VARIABLE_ASSIGNMENT|[32]|name|""
13:35:22.0 (818466)|SYSTEM_MODE_ENTER|false
13:35:22.0 (823785)|HEAP_ALLOCATE|[33]|Bytes:5
13:35:22.0 (828787)|STATEMENT_EXECUTE|[32]
13:35:22.0 (831030)|STATEMENT_EXECUTE|[33]
13:35:22.0 (833999)|HEAP_ALLOCATE|[33]|Bytes:1
13:35:22.0 (849210)|HEAP_ALLOCATE|[33]|Bytes:1
13:35:22.0 (860947)|VARIABLE_ASSIGNMENT|[33]|name|"%"
13:35:22.0 (865694)|STATEMENT_EXECUTE|[34]
13:35:22.0 (868242)|HEAP_ALLOCATE|[34]|Bytes:283
13:35:22.0 (885579)|HEAP_ALLOCATE|[34]|Bytes:4
13:35:22.0 (4306746)|SOQL_EXECUTE_BEGIN|[34]|Aggregations:2|SELECT Name, NumberOfEmployees, BillingAddress, Industry, (SELECT FirstName, LastName FROM Contacts), (SELECT Product__c FROM AccountPurchased__r) FROM Account WHERE (NumberOfEmployees > 10000 AND (Name = 'AXA' OR Name = 'Exxon Mobil' OR Name = 'General Electric' OR Name = 'Apple'))
13:35:22.0 (15079866)|SOQL_EXECUTE_END|[34]|Rows:4
13:35:22.0 (15131042)|HEAP_ALLOCATE|[34]|Bytes:20
13:35:22.0 (15189061)|HEAP_ALLOCATE|[34]|Bytes:2062
13:35:22.0 (15224561)|HEAP_ALLOCATE|[34]|Bytes:20
13:35:22.0 (15246472)|SYSTEM_MODE_EXIT|false
13:35:22.0 (15338234)|CODE_UNIT_FINISHED|VFRemote: potential_Manager invoke(selectPurchased)
13:35:22.0 (16495124)|EXECUTION_FINISHED
