34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:06:10.0 (84207)|USER_INFO|[EXTERNAL]|0051H000008yiOQ|pavel@topengineer.io|Pacific Standard Time|GMT-07:00
14:06:10.0 (129110)|EXECUTION_STARTED
14:06:10.0 (135813)|CODE_UNIT_STARTED|[EXTERNAL]|0661H000002Q8fN|VFRemote: potential_Manager invoke(selectPurchased)
14:06:10.0 (155417)|SYSTEM_MODE_ENTER|true
14:06:10.0 (763547)|HEAP_ALLOCATE|[72]|Bytes:3
14:06:10.0 (814610)|HEAP_ALLOCATE|[77]|Bytes:152
14:06:10.0 (838189)|HEAP_ALLOCATE|[342]|Bytes:408
14:06:10.0 (859753)|HEAP_ALLOCATE|[355]|Bytes:408
14:06:10.0 (879342)|HEAP_ALLOCATE|[467]|Bytes:48
14:06:10.0 (916459)|HEAP_ALLOCATE|[139]|Bytes:6
14:06:10.0 (938535)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:148
14:06:10.0 (948277)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
14:06:10.0 (962554)|METHOD_ENTRY|[1]|01p1H000005w2NJ|potential_Manager.potential_Manager()
14:06:10.0 (973190)|STATEMENT_EXECUTE|[1]
14:06:10.0 (982627)|STATEMENT_EXECUTE|[1]
14:06:10.0 (1023479)|HEAP_ALLOCATE|[50]|Bytes:5
14:06:10.0 (1055526)|HEAP_ALLOCATE|[56]|Bytes:5
14:06:10.0 (1071099)|HEAP_ALLOCATE|[64]|Bytes:7
14:06:10.0 (1095647)|SYSTEM_MODE_ENTER|false
14:06:10.0 (1114001)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
14:06:10.0 (1125576)|SYSTEM_MODE_EXIT|false
14:06:10.0 (1137660)|METHOD_EXIT|[1]|potential_Manager
14:06:10.0 (1153305)|VARIABLE_SCOPE_BEGIN|[32]|name|String|false|false
14:06:10.0 (1186175)|VARIABLE_ASSIGNMENT|[32]|name|""
14:06:10.0 (1204141)|SYSTEM_MODE_ENTER|false
14:06:10.0 (1213588)|HEAP_ALLOCATE|[33]|Bytes:5
14:06:10.0 (1221981)|STATEMENT_EXECUTE|[32]
14:06:10.0 (1224929)|STATEMENT_EXECUTE|[33]
14:06:10.0 (1229443)|HEAP_ALLOCATE|[33]|Bytes:1
14:06:10.0 (1252700)|HEAP_ALLOCATE|[33]|Bytes:1
14:06:10.0 (1269578)|VARIABLE_ASSIGNMENT|[33]|name|"%"
14:06:10.0 (1276812)|STATEMENT_EXECUTE|[34]
14:06:10.0 (1280988)|HEAP_ALLOCATE|[34]|Bytes:283
14:06:10.0 (1308483)|HEAP_ALLOCATE|[34]|Bytes:4
14:06:10.0 (5426575)|SOQL_EXECUTE_BEGIN|[34]|Aggregations:2|SELECT Name, NumberOfEmployees, BillingAddress, Industry, (SELECT FirstName, LastName FROM Contacts), (SELECT Product__c FROM AccountPurchased__r) FROM Account WHERE (NumberOfEmployees > 10000 AND (Name = 'AXA' OR Name = 'Exxon Mobil' OR Name = 'General Electric' OR Name = 'Apple'))
14:06:10.0 (16779198)|SOQL_EXECUTE_END|[34]|Rows:4
14:06:10.0 (16835400)|HEAP_ALLOCATE|[34]|Bytes:20
14:06:10.0 (16899771)|HEAP_ALLOCATE|[34]|Bytes:2062
14:06:10.0 (16946413)|HEAP_ALLOCATE|[34]|Bytes:20
14:06:10.0 (16972738)|SYSTEM_MODE_EXIT|false
14:06:10.0 (17097446)|CODE_UNIT_FINISHED|VFRemote: potential_Manager invoke(selectPurchased)
14:06:10.0 (18211115)|EXECUTION_FINISHED
