34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:55:44.0 (98733)|USER_INFO|[EXTERNAL]|0051H000008yiOQ|pavel@topengineer.io|Pacific Standard Time|GMT-07:00
16:55:44.0 (138663)|EXECUTION_STARTED
16:55:44.0 (143318)|CODE_UNIT_STARTED|[EXTERNAL]|0661H000002ugfO|VFRemote: CustomerEvangelist invoke(selectPurchased)
16:55:44.0 (156980)|SYSTEM_MODE_ENTER|true
16:55:44.0 (1289491)|HEAP_ALLOCATE|[72]|Bytes:3
16:55:44.0 (1343914)|HEAP_ALLOCATE|[77]|Bytes:152
16:55:44.0 (1358284)|HEAP_ALLOCATE|[342]|Bytes:408
16:55:44.0 (1370352)|HEAP_ALLOCATE|[355]|Bytes:408
16:55:44.0 (1381510)|HEAP_ALLOCATE|[467]|Bytes:48
16:55:44.0 (1406600)|HEAP_ALLOCATE|[139]|Bytes:6
16:55:44.0 (1422411)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:176
16:55:44.0 (1441141)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
16:55:44.0 (1464255)|METHOD_ENTRY|[1]|01p1H000006LIeu|CustomerEvangelist.CustomerEvangelist()
16:55:44.0 (1471640)|STATEMENT_EXECUTE|[1]
16:55:44.0 (1476234)|STATEMENT_EXECUTE|[1]
16:55:44.0 (1509995)|HEAP_ALLOCATE|[50]|Bytes:5
16:55:44.0 (1533077)|HEAP_ALLOCATE|[56]|Bytes:5
16:55:44.0 (1540499)|HEAP_ALLOCATE|[64]|Bytes:7
16:55:44.0 (1556161)|SYSTEM_MODE_ENTER|false
16:55:44.0 (1566109)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:55:44.0 (1574214)|SYSTEM_MODE_EXIT|false
16:55:44.0 (1593198)|METHOD_EXIT|[1]|CustomerEvangelist
16:55:44.0 (1605739)|VARIABLE_SCOPE_BEGIN|[17]|name|String|false|false
16:55:44.0 (1632766)|VARIABLE_ASSIGNMENT|[17]|name|""
16:55:44.0 (1646054)|SYSTEM_MODE_ENTER|false
16:55:44.0 (1651242)|HEAP_ALLOCATE|[18]|Bytes:5
16:55:44.0 (1656395)|STATEMENT_EXECUTE|[17]
16:55:44.0 (1658272)|STATEMENT_EXECUTE|[18]
16:55:44.0 (1660881)|HEAP_ALLOCATE|[18]|Bytes:1
16:55:44.0 (1677859)|HEAP_ALLOCATE|[18]|Bytes:1
16:55:44.0 (1688067)|VARIABLE_ASSIGNMENT|[18]|name|"%"
16:55:44.0 (1692958)|STATEMENT_EXECUTE|[19]
16:55:44.0 (1695329)|HEAP_ALLOCATE|[19]|Bytes:141
16:55:44.0 (1714467)|HEAP_ALLOCATE|[19]|Bytes:4
16:55:44.0 (4704073)|SOQL_EXECUTE_BEGIN|[19]|Aggregations:2|SELECT Name, (SELECT FirstName, LastName FROM Contacts), (SELECT Product__c FROM AccountPurchased__r) FROM Account WHERE Name = 'Exxon Mobil'
16:55:44.0 (14608313)|SOQL_EXECUTE_END|[19]|Rows:1
16:55:44.0 (14644913)|HEAP_ALLOCATE|[19]|Bytes:8
16:55:44.0 (14683537)|HEAP_ALLOCATE|[19]|Bytes:676
16:55:44.0 (14712463)|HEAP_ALLOCATE|[19]|Bytes:8
16:55:44.0 (14729368)|SYSTEM_MODE_EXIT|false
16:55:44.0 (14831151)|CODE_UNIT_FINISHED|VFRemote: CustomerEvangelist invoke(selectPurchased)
16:55:44.0 (16116767)|EXECUTION_FINISHED
