34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:24:21.0 (64965)|USER_INFO|[EXTERNAL]|0051H000008yiOQ|pavel@topengineer.io|Pacific Standard Time|GMT-07:00
14:24:21.0 (99857)|EXECUTION_STARTED
14:24:21.0 (104065)|CODE_UNIT_STARTED|[EXTERNAL]|0661H000002Q8fN|VFRemote: potential_Manager invoke(selectPurchased)
14:24:21.0 (116601)|SYSTEM_MODE_ENTER|true
14:24:21.0 (476932)|HEAP_ALLOCATE|[72]|Bytes:3
14:24:21.0 (512305)|HEAP_ALLOCATE|[77]|Bytes:152
14:24:21.0 (527226)|HEAP_ALLOCATE|[342]|Bytes:408
14:24:21.0 (540126)|HEAP_ALLOCATE|[355]|Bytes:408
14:24:21.0 (551384)|HEAP_ALLOCATE|[467]|Bytes:48
14:24:21.0 (576736)|HEAP_ALLOCATE|[139]|Bytes:6
14:24:21.0 (689486)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:148
14:24:21.0 (697025)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
14:24:21.0 (714380)|METHOD_ENTRY|[1]|01p1H000005w2NJ|potential_Manager.potential_Manager()
14:24:21.0 (720949)|STATEMENT_EXECUTE|[1]
14:24:21.0 (726110)|STATEMENT_EXECUTE|[1]
14:24:21.0 (755673)|HEAP_ALLOCATE|[50]|Bytes:5
14:24:21.0 (776470)|HEAP_ALLOCATE|[56]|Bytes:5
14:24:21.0 (786912)|HEAP_ALLOCATE|[64]|Bytes:7
14:24:21.0 (803067)|SYSTEM_MODE_ENTER|false
14:24:21.0 (813242)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
14:24:21.0 (819595)|SYSTEM_MODE_EXIT|false
14:24:21.0 (827817)|METHOD_EXIT|[1]|potential_Manager
14:24:21.0 (838507)|VARIABLE_SCOPE_BEGIN|[32]|name|String|false|false
14:24:21.0 (865150)|VARIABLE_ASSIGNMENT|[32]|name|""
14:24:21.0 (875880)|SYSTEM_MODE_ENTER|false
14:24:21.0 (880688)|HEAP_ALLOCATE|[33]|Bytes:5
14:24:21.0 (885385)|STATEMENT_EXECUTE|[32]
14:24:21.0 (887787)|STATEMENT_EXECUTE|[33]
14:24:21.0 (890552)|HEAP_ALLOCATE|[33]|Bytes:1
14:24:21.0 (905078)|HEAP_ALLOCATE|[33]|Bytes:1
14:24:21.0 (915648)|VARIABLE_ASSIGNMENT|[33]|name|"%"
14:24:21.0 (919824)|STATEMENT_EXECUTE|[34]
14:24:21.0 (922425)|HEAP_ALLOCATE|[34]|Bytes:283
14:24:21.0 (941785)|HEAP_ALLOCATE|[34]|Bytes:4
14:24:21.0 (4364792)|SOQL_EXECUTE_BEGIN|[34]|Aggregations:2|SELECT Name, NumberOfEmployees, BillingAddress, Industry, (SELECT FirstName, LastName FROM Contacts), (SELECT Product__c FROM AccountPurchased__r) FROM Account WHERE (NumberOfEmployees > 10000 AND (Name = 'AXA' OR Name = 'Exxon Mobil' OR Name = 'General Electric' OR Name = 'Apple'))
14:24:21.0 (15215283)|SOQL_EXECUTE_END|[34]|Rows:4
14:24:21.0 (15259426)|HEAP_ALLOCATE|[34]|Bytes:20
14:24:21.0 (15320120)|HEAP_ALLOCATE|[34]|Bytes:2062
14:24:21.0 (15410802)|HEAP_ALLOCATE|[34]|Bytes:20
14:24:21.0 (15426945)|SYSTEM_MODE_EXIT|false
14:24:21.0 (15507319)|CODE_UNIT_FINISHED|VFRemote: potential_Manager invoke(selectPurchased)
14:24:21.0 (16610464)|EXECUTION_FINISHED
