34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
13:31:46.0 (73047)|USER_INFO|[EXTERNAL]|0051H000008yiOQ|pavel@topengineer.io|Pacific Standard Time|GMT-07:00
13:31:46.0 (115708)|EXECUTION_STARTED
13:31:46.0 (121263)|CODE_UNIT_STARTED|[EXTERNAL]|0661H000002Q8fN|VFRemote: potential_Manager invoke(selectPot)
13:31:46.0 (137712)|SYSTEM_MODE_ENTER|true
13:31:46.0 (466185)|HEAP_ALLOCATE|[72]|Bytes:3
13:31:46.0 (505954)|HEAP_ALLOCATE|[77]|Bytes:152
13:31:46.0 (522488)|HEAP_ALLOCATE|[342]|Bytes:408
13:31:46.0 (535198)|HEAP_ALLOCATE|[355]|Bytes:408
13:31:46.0 (553324)|HEAP_ALLOCATE|[467]|Bytes:48
13:31:46.0 (579437)|HEAP_ALLOCATE|[139]|Bytes:6
13:31:46.0 (681731)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:148
13:31:46.0 (688116)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
13:31:46.0 (699861)|METHOD_ENTRY|[1]|01p1H000005w2NJ|potential_Manager.potential_Manager()
13:31:46.0 (706378)|STATEMENT_EXECUTE|[1]
13:31:46.0 (711892)|STATEMENT_EXECUTE|[1]
13:31:46.0 (744845)|HEAP_ALLOCATE|[50]|Bytes:5
13:31:46.0 (769943)|HEAP_ALLOCATE|[56]|Bytes:5
13:31:46.0 (777908)|HEAP_ALLOCATE|[64]|Bytes:7
13:31:46.0 (793758)|SYSTEM_MODE_ENTER|false
13:31:46.0 (807793)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
13:31:46.0 (816621)|SYSTEM_MODE_EXIT|false
13:31:46.0 (824892)|METHOD_EXIT|[1]|potential_Manager
13:31:46.0 (836261)|VARIABLE_SCOPE_BEGIN|[23]|name|String|false|false
13:31:46.0 (863556)|VARIABLE_ASSIGNMENT|[23]|name|""
13:31:46.0 (875948)|SYSTEM_MODE_ENTER|false
13:31:46.0 (881075)|HEAP_ALLOCATE|[24]|Bytes:5
13:31:46.0 (885545)|STATEMENT_EXECUTE|[23]
13:31:46.0 (887745)|STATEMENT_EXECUTE|[24]
13:31:46.0 (890615)|HEAP_ALLOCATE|[24]|Bytes:1
13:31:46.0 (908504)|HEAP_ALLOCATE|[24]|Bytes:1
13:31:46.0 (920449)|VARIABLE_ASSIGNMENT|[24]|name|"%"
13:31:46.0 (925331)|STATEMENT_EXECUTE|[25]
13:31:46.0 (927504)|HEAP_ALLOCATE|[25]|Bytes:65
13:31:46.0 (946945)|HEAP_ALLOCATE|[25]|Bytes:4
13:31:46.0 (1129688)|SOQL_EXECUTE_BEGIN|[25]|Aggregations:0|SELECT product__c, potential__c, probability__c FROM Potential__c
13:31:46.0 (3182938)|SOQL_EXECUTE_END|[25]|Rows:10
13:31:46.0 (3207435)|HEAP_ALLOCATE|[25]|Bytes:44
13:31:46.0 (3245181)|HEAP_ALLOCATE|[25]|Bytes:1568
13:31:46.0 (3355378)|HEAP_ALLOCATE|[25]|Bytes:44
13:31:46.0 (3370217)|SYSTEM_MODE_EXIT|false
13:31:46.0 (3461416)|CODE_UNIT_FINISHED|VFRemote: potential_Manager invoke(selectPot)
13:31:46.0 (4609419)|EXECUTION_FINISHED
