34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:33:55.0 (64549)|USER_INFO|[EXTERNAL]|0051H000008yiOQ|pavel@topengineer.io|Pacific Standard Time|GMT-07:00
16:33:55.0 (103342)|EXECUTION_STARTED
16:33:55.0 (107352)|CODE_UNIT_STARTED|[EXTERNAL]|0661H000002ugfO|VFRemote: CustomerEvangelist invoke(selectPurchased)
16:33:55.0 (119935)|SYSTEM_MODE_ENTER|true
16:33:55.0 (1120019)|HEAP_ALLOCATE|[72]|Bytes:3
16:33:55.0 (1170819)|HEAP_ALLOCATE|[77]|Bytes:152
16:33:55.0 (1182636)|HEAP_ALLOCATE|[342]|Bytes:408
16:33:55.0 (1193607)|HEAP_ALLOCATE|[355]|Bytes:408
16:33:55.0 (1204141)|HEAP_ALLOCATE|[467]|Bytes:48
16:33:55.0 (1247430)|HEAP_ALLOCATE|[139]|Bytes:6
16:33:55.0 (1263491)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:176
16:33:55.0 (1281526)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
16:33:55.0 (1306179)|METHOD_ENTRY|[1]|01p1H000006LIeu|CustomerEvangelist.CustomerEvangelist()
16:33:55.0 (1313768)|STATEMENT_EXECUTE|[1]
16:33:55.0 (1319075)|STATEMENT_EXECUTE|[1]
16:33:55.0 (1346426)|HEAP_ALLOCATE|[50]|Bytes:5
16:33:55.0 (1376690)|HEAP_ALLOCATE|[56]|Bytes:5
16:33:55.0 (1384885)|HEAP_ALLOCATE|[64]|Bytes:7
16:33:55.0 (1406041)|SYSTEM_MODE_ENTER|false
16:33:55.0 (1415632)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:33:55.0 (1421942)|SYSTEM_MODE_EXIT|false
16:33:55.0 (1439731)|METHOD_EXIT|[1]|CustomerEvangelist
16:33:55.0 (1451241)|VARIABLE_SCOPE_BEGIN|[17]|name|String|false|false
16:33:55.0 (1476169)|VARIABLE_ASSIGNMENT|[17]|name|""
16:33:55.0 (1486982)|SYSTEM_MODE_ENTER|false
16:33:55.0 (1492215)|HEAP_ALLOCATE|[18]|Bytes:5
16:33:55.0 (1496852)|STATEMENT_EXECUTE|[17]
16:33:55.0 (1498704)|STATEMENT_EXECUTE|[18]
16:33:55.0 (1501398)|HEAP_ALLOCATE|[18]|Bytes:1
16:33:55.0 (1518746)|HEAP_ALLOCATE|[18]|Bytes:1
16:33:55.0 (1528634)|VARIABLE_ASSIGNMENT|[18]|name|"%"
16:33:55.0 (1533120)|STATEMENT_EXECUTE|[19]
16:33:55.0 (1535624)|HEAP_ALLOCATE|[19]|Bytes:141
16:33:55.0 (1552668)|HEAP_ALLOCATE|[19]|Bytes:4
16:33:55.0 (4620888)|SOQL_EXECUTE_BEGIN|[19]|Aggregations:2|SELECT Name, (SELECT FirstName, LastName FROM Contacts), (SELECT Product__c FROM AccountPurchased__r) FROM Account WHERE Name = 'Exxon Mobil'
16:33:55.0 (14044419)|SOQL_EXECUTE_END|[19]|Rows:1
16:33:55.0 (14087329)|HEAP_ALLOCATE|[19]|Bytes:8
16:33:55.0 (14126828)|HEAP_ALLOCATE|[19]|Bytes:676
16:33:55.0 (14174544)|HEAP_ALLOCATE|[19]|Bytes:8
16:33:55.0 (14197747)|SYSTEM_MODE_EXIT|false
16:33:55.0 (14363917)|CODE_UNIT_FINISHED|VFRemote: CustomerEvangelist invoke(selectPurchased)
16:33:55.0 (15533538)|EXECUTION_FINISHED
