34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:37:06.0 (61894)|USER_INFO|[EXTERNAL]|0051H000008yiOQ|pavel@topengineer.io|Pacific Standard Time|GMT-07:00
14:37:06.0 (96037)|EXECUTION_STARTED
14:37:06.0 (100755)|CODE_UNIT_STARTED|[EXTERNAL]|0661H000002Q8fN|VFRemote: potential_Manager invoke(selectPurchased)
14:37:06.0 (114893)|SYSTEM_MODE_ENTER|true
14:37:06.0 (635178)|HEAP_ALLOCATE|[72]|Bytes:3
14:37:06.0 (668407)|HEAP_ALLOCATE|[77]|Bytes:152
14:37:06.0 (682428)|HEAP_ALLOCATE|[342]|Bytes:408
14:37:06.0 (700796)|HEAP_ALLOCATE|[355]|Bytes:408
14:37:06.0 (712414)|HEAP_ALLOCATE|[467]|Bytes:48
14:37:06.0 (739241)|HEAP_ALLOCATE|[139]|Bytes:6
14:37:06.0 (755034)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:148
14:37:06.0 (760754)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
14:37:06.0 (771933)|METHOD_ENTRY|[1]|01p1H000005w2NJ|potential_Manager.potential_Manager()
14:37:06.0 (779398)|STATEMENT_EXECUTE|[1]
14:37:06.0 (785772)|STATEMENT_EXECUTE|[1]
14:37:06.0 (813888)|HEAP_ALLOCATE|[50]|Bytes:5
14:37:06.0 (832962)|HEAP_ALLOCATE|[56]|Bytes:5
14:37:06.0 (840546)|HEAP_ALLOCATE|[64]|Bytes:7
14:37:06.0 (854743)|SYSTEM_MODE_ENTER|false
14:37:06.0 (865859)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
14:37:06.0 (872150)|SYSTEM_MODE_EXIT|false
14:37:06.0 (880158)|METHOD_EXIT|[1]|potential_Manager
14:37:06.0 (891566)|VARIABLE_SCOPE_BEGIN|[32]|name|String|false|false
14:37:06.0 (923618)|VARIABLE_ASSIGNMENT|[32]|name|""
14:37:06.0 (935685)|SYSTEM_MODE_ENTER|false
14:37:06.0 (940798)|HEAP_ALLOCATE|[33]|Bytes:5
14:37:06.0 (945542)|STATEMENT_EXECUTE|[32]
14:37:06.0 (947653)|STATEMENT_EXECUTE|[33]
14:37:06.0 (950791)|HEAP_ALLOCATE|[33]|Bytes:1
14:37:06.0 (964112)|HEAP_ALLOCATE|[33]|Bytes:1
14:37:06.0 (974843)|VARIABLE_ASSIGNMENT|[33]|name|"%"
14:37:06.0 (979553)|STATEMENT_EXECUTE|[34]
14:37:06.0 (982065)|HEAP_ALLOCATE|[34]|Bytes:283
14:37:06.0 (998418)|HEAP_ALLOCATE|[34]|Bytes:4
14:37:06.0 (4104144)|SOQL_EXECUTE_BEGIN|[34]|Aggregations:2|SELECT Name, NumberOfEmployees, BillingAddress, Industry, (SELECT FirstName, LastName FROM Contacts), (SELECT Product__c FROM AccountPurchased__r) FROM Account WHERE (NumberOfEmployees > 10000 AND (Name = 'AXA' OR Name = 'Exxon Mobil' OR Name = 'General Electric' OR Name = 'Apple'))
14:37:06.0 (14359874)|SOQL_EXECUTE_END|[34]|Rows:4
14:37:06.0 (14411854)|HEAP_ALLOCATE|[34]|Bytes:20
14:37:06.0 (14472586)|HEAP_ALLOCATE|[34]|Bytes:2062
14:37:06.0 (14500078)|HEAP_ALLOCATE|[34]|Bytes:20
14:37:06.0 (14515079)|SYSTEM_MODE_EXIT|false
14:37:06.0 (14651567)|CODE_UNIT_FINISHED|VFRemote: potential_Manager invoke(selectPurchased)
14:37:06.0 (15793161)|EXECUTION_FINISHED
