34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
13:35:22.0 (62146)|USER_INFO|[EXTERNAL]|0051H000008yiOQ|pavel@topengineer.io|Pacific Standard Time|GMT-07:00
13:35:22.0 (94044)|EXECUTION_STARTED
13:35:22.0 (98803)|CODE_UNIT_STARTED|[EXTERNAL]|0661H000002Q8fN|VFRemote: potential_Manager invoke(selectPot)
13:35:22.0 (114545)|SYSTEM_MODE_ENTER|true
13:35:22.0 (1113520)|HEAP_ALLOCATE|[72]|Bytes:3
13:35:22.0 (1174072)|HEAP_ALLOCATE|[77]|Bytes:152
13:35:22.0 (1188996)|HEAP_ALLOCATE|[342]|Bytes:408
13:35:22.0 (1201766)|HEAP_ALLOCATE|[355]|Bytes:408
13:35:22.0 (1213700)|HEAP_ALLOCATE|[467]|Bytes:48
13:35:22.0 (1239748)|HEAP_ALLOCATE|[139]|Bytes:6
13:35:22.0 (1255676)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:148
13:35:22.0 (1271862)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
13:35:22.0 (1294874)|METHOD_ENTRY|[1]|01p1H000005w2NJ|potential_Manager.potential_Manager()
13:35:22.0 (1301618)|STATEMENT_EXECUTE|[1]
13:35:22.0 (1307385)|STATEMENT_EXECUTE|[1]
13:35:22.0 (1341383)|HEAP_ALLOCATE|[50]|Bytes:5
13:35:22.0 (1364680)|HEAP_ALLOCATE|[56]|Bytes:5
13:35:22.0 (1373005)|HEAP_ALLOCATE|[64]|Bytes:7
13:35:22.0 (1388469)|SYSTEM_MODE_ENTER|false
13:35:22.0 (1403365)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
13:35:22.0 (1411960)|SYSTEM_MODE_EXIT|false
13:35:22.0 (1431682)|METHOD_EXIT|[1]|potential_Manager
13:35:22.0 (1445216)|VARIABLE_SCOPE_BEGIN|[23]|name|String|false|false
13:35:22.0 (1470954)|VARIABLE_ASSIGNMENT|[23]|name|""
13:35:22.0 (1488972)|SYSTEM_MODE_ENTER|false
13:35:22.0 (1494455)|HEAP_ALLOCATE|[24]|Bytes:5
13:35:22.0 (1499412)|STATEMENT_EXECUTE|[23]
13:35:22.0 (1501800)|STATEMENT_EXECUTE|[24]
13:35:22.0 (1504567)|HEAP_ALLOCATE|[24]|Bytes:1
13:35:22.0 (1522580)|HEAP_ALLOCATE|[24]|Bytes:1
13:35:22.0 (1534488)|VARIABLE_ASSIGNMENT|[24]|name|"%"
13:35:22.0 (1538790)|STATEMENT_EXECUTE|[25]
13:35:22.0 (1541302)|HEAP_ALLOCATE|[25]|Bytes:65
13:35:22.0 (1561163)|HEAP_ALLOCATE|[25]|Bytes:4
13:35:22.0 (2504416)|SOQL_EXECUTE_BEGIN|[25]|Aggregations:0|SELECT product__c, potential__c, probability__c FROM Potential__c
13:35:22.0 (4730909)|SOQL_EXECUTE_END|[25]|Rows:10
13:35:22.0 (4754241)|HEAP_ALLOCATE|[25]|Bytes:44
13:35:22.0 (4791027)|HEAP_ALLOCATE|[25]|Bytes:1568
13:35:22.0 (4825028)|HEAP_ALLOCATE|[25]|Bytes:44
13:35:22.0 (4837867)|SYSTEM_MODE_EXIT|false
13:35:22.0 (4928106)|CODE_UNIT_FINISHED|VFRemote: potential_Manager invoke(selectPot)
13:35:22.0 (6054370)|EXECUTION_FINISHED
