34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
12:56:13.0 (98288)|USER_INFO|[EXTERNAL]|0051H000008yiOQ|pavel@topengineer.io|Pacific Standard Time|GMT-07:00
12:56:13.0 (129952)|EXECUTION_STARTED
12:56:13.0 (133876)|CODE_UNIT_STARTED|[EXTERNAL]|0661H000002ugfO|VFRemote: CustomerEvangelist invoke(selectPurchased)
12:56:13.0 (145165)|SYSTEM_MODE_ENTER|true
12:56:13.0 (1316756)|HEAP_ALLOCATE|[72]|Bytes:3
12:56:13.0 (1372531)|HEAP_ALLOCATE|[77]|Bytes:152
12:56:13.0 (1389342)|HEAP_ALLOCATE|[342]|Bytes:408
12:56:13.0 (1405303)|HEAP_ALLOCATE|[355]|Bytes:408
12:56:13.0 (1415952)|HEAP_ALLOCATE|[467]|Bytes:48
12:56:13.0 (1441225)|HEAP_ALLOCATE|[139]|Bytes:6
12:56:13.0 (1455633)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:176
12:56:13.0 (1473174)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
12:56:13.0 (1499319)|METHOD_ENTRY|[1]|01p1H000006LIeu|CustomerEvangelist.CustomerEvangelist()
12:56:13.0 (1506572)|STATEMENT_EXECUTE|[1]
12:56:13.0 (1510369)|STATEMENT_EXECUTE|[1]
12:56:13.0 (1538444)|HEAP_ALLOCATE|[50]|Bytes:5
12:56:13.0 (1559826)|HEAP_ALLOCATE|[56]|Bytes:5
12:56:13.0 (1566786)|HEAP_ALLOCATE|[64]|Bytes:7
12:56:13.0 (1580885)|SYSTEM_MODE_ENTER|false
12:56:13.0 (1592790)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
12:56:13.0 (1599817)|SYSTEM_MODE_EXIT|false
12:56:13.0 (1618461)|METHOD_EXIT|[1]|CustomerEvangelist
12:56:13.0 (1628997)|VARIABLE_SCOPE_BEGIN|[17]|name|String|false|false
12:56:13.0 (1651704)|VARIABLE_ASSIGNMENT|[17]|name|""
12:56:13.0 (1661846)|SYSTEM_MODE_ENTER|false
12:56:13.0 (1666589)|HEAP_ALLOCATE|[18]|Bytes:5
12:56:13.0 (1670890)|STATEMENT_EXECUTE|[17]
12:56:13.0 (1672656)|STATEMENT_EXECUTE|[18]
12:56:13.0 (1675094)|HEAP_ALLOCATE|[18]|Bytes:1
12:56:13.0 (1694054)|HEAP_ALLOCATE|[18]|Bytes:1
12:56:13.0 (1703076)|VARIABLE_ASSIGNMENT|[18]|name|"%"
12:56:13.0 (1707730)|STATEMENT_EXECUTE|[19]
12:56:13.0 (1709919)|HEAP_ALLOCATE|[19]|Bytes:238
12:56:13.0 (1723854)|HEAP_ALLOCATE|[19]|Bytes:4
12:56:13.0 (5065066)|SOQL_EXECUTE_BEGIN|[19]|Aggregations:2|SELECT Name, (SELECT FirstName, LastName FROM Contacts), (SELECT Product__c FROM AccountPurchased__r) FROM Account WHERE (NumberOfEmployees > 10000 AND (Name = 'AXA' OR Name = 'Exxon Mobil' OR Name = 'General Electric' OR Name = 'Apple'))
12:56:13.0 (20112317)|SOQL_EXECUTE_END|[19]|Rows:4
12:56:13.0 (20163650)|HEAP_ALLOCATE|[19]|Bytes:20
12:56:13.0 (20221582)|HEAP_ALLOCATE|[19]|Bytes:1874
12:56:13.0 (20272592)|HEAP_ALLOCATE|[19]|Bytes:20
12:56:13.0 (20294390)|SYSTEM_MODE_EXIT|false
12:56:13.0 (20472034)|CODE_UNIT_FINISHED|VFRemote: CustomerEvangelist invoke(selectPurchased)
12:56:13.0 (22079786)|EXECUTION_FINISHED
