34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:51:10.0 (77225)|USER_INFO|[EXTERNAL]|0051H000008yiOQ|pavel@topengineer.io|Pacific Standard Time|GMT-07:00
16:51:10.0 (106399)|EXECUTION_STARTED
16:51:10.0 (110245)|CODE_UNIT_STARTED|[EXTERNAL]|0661H000002ugfO|VFRemote: CustomerEvangelist invoke(selectPurchased)
16:51:10.0 (123131)|SYSTEM_MODE_ENTER|true
16:51:10.0 (1288195)|HEAP_ALLOCATE|[72]|Bytes:3
16:51:10.0 (1354111)|HEAP_ALLOCATE|[77]|Bytes:152
16:51:10.0 (1372562)|HEAP_ALLOCATE|[342]|Bytes:408
16:51:10.0 (1390941)|HEAP_ALLOCATE|[355]|Bytes:408
16:51:10.0 (1402334)|HEAP_ALLOCATE|[467]|Bytes:48
16:51:10.0 (1429735)|HEAP_ALLOCATE|[139]|Bytes:6
16:51:10.0 (1446051)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:176
16:51:10.0 (1465753)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
16:51:10.0 (1489398)|METHOD_ENTRY|[1]|01p1H000006LIeu|CustomerEvangelist.CustomerEvangelist()
16:51:10.0 (1497491)|STATEMENT_EXECUTE|[1]
16:51:10.0 (1502198)|STATEMENT_EXECUTE|[1]
16:51:10.0 (1536756)|HEAP_ALLOCATE|[50]|Bytes:5
16:51:10.0 (1561782)|HEAP_ALLOCATE|[56]|Bytes:5
16:51:10.0 (1570157)|HEAP_ALLOCATE|[64]|Bytes:7
16:51:10.0 (1586913)|SYSTEM_MODE_ENTER|false
16:51:10.0 (1601183)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:51:10.0 (1609139)|SYSTEM_MODE_EXIT|false
16:51:10.0 (1627829)|METHOD_EXIT|[1]|CustomerEvangelist
16:51:10.0 (1641563)|VARIABLE_SCOPE_BEGIN|[17]|name|String|false|false
16:51:10.0 (1667064)|VARIABLE_ASSIGNMENT|[17]|name|""
16:51:10.0 (1679173)|SYSTEM_MODE_ENTER|false
16:51:10.0 (1684862)|HEAP_ALLOCATE|[18]|Bytes:5
16:51:10.0 (1690485)|STATEMENT_EXECUTE|[17]
16:51:10.0 (1692307)|STATEMENT_EXECUTE|[18]
16:51:10.0 (1695418)|HEAP_ALLOCATE|[18]|Bytes:1
16:51:10.0 (1715396)|HEAP_ALLOCATE|[18]|Bytes:1
16:51:10.0 (1725185)|VARIABLE_ASSIGNMENT|[18]|name|"%"
16:51:10.0 (1729679)|STATEMENT_EXECUTE|[19]
16:51:10.0 (1732256)|HEAP_ALLOCATE|[19]|Bytes:141
16:51:10.0 (1753388)|HEAP_ALLOCATE|[19]|Bytes:4
16:51:10.0 (4895145)|SOQL_EXECUTE_BEGIN|[19]|Aggregations:2|SELECT Name, (SELECT FirstName, LastName FROM Contacts), (SELECT Product__c FROM AccountPurchased__r) FROM Account WHERE Name = 'Exxon Mobil'
16:51:10.0 (16228311)|SOQL_EXECUTE_END|[19]|Rows:1
16:51:10.0 (16263911)|HEAP_ALLOCATE|[19]|Bytes:8
16:51:10.0 (16298618)|HEAP_ALLOCATE|[19]|Bytes:676
16:51:10.0 (16342271)|HEAP_ALLOCATE|[19]|Bytes:8
16:51:10.0 (16358229)|SYSTEM_MODE_EXIT|false
16:51:10.0 (16467928)|CODE_UNIT_FINISHED|VFRemote: CustomerEvangelist invoke(selectPurchased)
16:51:10.0 (17764381)|EXECUTION_FINISHED
