34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
16:59:49.0 (50029)|USER_INFO|[EXTERNAL]|0051H000008yiOQ|pavel@topengineer.io|Pacific Standard Time|GMT-07:00
16:59:49.0 (76976)|EXECUTION_STARTED
16:59:49.0 (80760)|CODE_UNIT_STARTED|[EXTERNAL]|0661H000002ugfO|VFRemote: CustomerEvangelist invoke(selectPurchased)
16:59:49.0 (93598)|SYSTEM_MODE_ENTER|true
16:59:49.0 (972993)|HEAP_ALLOCATE|[72]|Bytes:3
16:59:49.0 (1006833)|HEAP_ALLOCATE|[77]|Bytes:152
16:59:49.0 (1021612)|HEAP_ALLOCATE|[342]|Bytes:408
16:59:49.0 (1034926)|HEAP_ALLOCATE|[355]|Bytes:408
16:59:49.0 (1045416)|HEAP_ALLOCATE|[467]|Bytes:48
16:59:49.0 (1068790)|HEAP_ALLOCATE|[139]|Bytes:6
16:59:49.0 (1083207)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:176
16:59:49.0 (1088505)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:19
16:59:49.0 (1097791)|METHOD_ENTRY|[1]|01p1H000006LIeu|CustomerEvangelist.CustomerEvangelist()
16:59:49.0 (1104857)|STATEMENT_EXECUTE|[1]
16:59:49.0 (1110000)|STATEMENT_EXECUTE|[1]
16:59:49.0 (1139850)|HEAP_ALLOCATE|[50]|Bytes:5
16:59:49.0 (1158775)|HEAP_ALLOCATE|[56]|Bytes:5
16:59:49.0 (1166267)|HEAP_ALLOCATE|[64]|Bytes:7
16:59:49.0 (1180615)|SYSTEM_MODE_ENTER|false
16:59:49.0 (1190126)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
16:59:49.0 (1197400)|SYSTEM_MODE_EXIT|false
16:59:49.0 (1205042)|METHOD_EXIT|[1]|CustomerEvangelist
16:59:49.0 (1217464)|VARIABLE_SCOPE_BEGIN|[17]|name|String|false|false
16:59:49.0 (1242467)|VARIABLE_ASSIGNMENT|[17]|name|""
16:59:49.0 (1253244)|SYSTEM_MODE_ENTER|false
16:59:49.0 (1257950)|HEAP_ALLOCATE|[18]|Bytes:5
16:59:49.0 (1262942)|STATEMENT_EXECUTE|[17]
16:59:49.0 (1264694)|STATEMENT_EXECUTE|[18]
16:59:49.0 (1267650)|HEAP_ALLOCATE|[18]|Bytes:1
16:59:49.0 (1282771)|HEAP_ALLOCATE|[18]|Bytes:1
16:59:49.0 (1293434)|VARIABLE_ASSIGNMENT|[18]|name|"%"
16:59:49.0 (1298272)|STATEMENT_EXECUTE|[19]
16:59:49.0 (1300617)|HEAP_ALLOCATE|[19]|Bytes:141
16:59:49.0 (1316214)|HEAP_ALLOCATE|[19]|Bytes:4
16:59:49.0 (4395929)|SOQL_EXECUTE_BEGIN|[19]|Aggregations:2|SELECT Name, (SELECT FirstName, LastName FROM Contacts), (SELECT Product__c FROM AccountPurchased__r) FROM Account WHERE Name = 'Exxon Mobil'
16:59:49.0 (13929413)|SOQL_EXECUTE_END|[19]|Rows:1
16:59:49.0 (13966524)|HEAP_ALLOCATE|[19]|Bytes:8
16:59:49.0 (13998681)|HEAP_ALLOCATE|[19]|Bytes:676
16:59:49.0 (14036438)|HEAP_ALLOCATE|[19]|Bytes:8
16:59:49.0 (14052431)|SYSTEM_MODE_EXIT|false
16:59:49.0 (14142458)|CODE_UNIT_FINISHED|VFRemote: CustomerEvangelist invoke(selectPurchased)
16:59:49.0 (15287752)|EXECUTION_FINISHED
