34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
13:29:22.0 (62935)|USER_INFO|[EXTERNAL]|0051H000008yiOQ|pavel@topengineer.io|Pacific Standard Time|GMT-07:00
13:29:22.0 (98935)|EXECUTION_STARTED
13:29:22.0 (103145)|CODE_UNIT_STARTED|[EXTERNAL]|0661H000002Q8fN|VFRemote: potential_Manager invoke(selectPurchased)
13:29:22.0 (119653)|SYSTEM_MODE_ENTER|true
13:29:22.0 (569433)|HEAP_ALLOCATE|[72]|Bytes:3
13:29:22.0 (600409)|HEAP_ALLOCATE|[77]|Bytes:152
13:29:22.0 (615459)|HEAP_ALLOCATE|[342]|Bytes:408
13:29:22.0 (635247)|HEAP_ALLOCATE|[355]|Bytes:408
13:29:22.0 (659596)|HEAP_ALLOCATE|[467]|Bytes:48
13:29:22.0 (698269)|HEAP_ALLOCATE|[139]|Bytes:6
13:29:22.0 (722520)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:148
13:29:22.0 (728480)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
13:29:22.0 (740536)|METHOD_ENTRY|[1]|01p1H000005w2NJ|potential_Manager.potential_Manager()
13:29:22.0 (748457)|STATEMENT_EXECUTE|[1]
13:29:22.0 (754221)|STATEMENT_EXECUTE|[1]
13:29:22.0 (789233)|HEAP_ALLOCATE|[50]|Bytes:5
13:29:22.0 (808944)|HEAP_ALLOCATE|[56]|Bytes:5
13:29:22.0 (816520)|HEAP_ALLOCATE|[64]|Bytes:7
13:29:22.0 (833198)|SYSTEM_MODE_ENTER|false
13:29:22.0 (842975)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
13:29:22.0 (849380)|SYSTEM_MODE_EXIT|false
13:29:22.0 (857512)|METHOD_EXIT|[1]|potential_Manager
13:29:22.0 (870097)|VARIABLE_SCOPE_BEGIN|[32]|name|String|false|false
13:29:22.0 (896266)|VARIABLE_ASSIGNMENT|[32]|name|""
13:29:22.0 (908435)|SYSTEM_MODE_ENTER|false
13:29:22.0 (913862)|HEAP_ALLOCATE|[33]|Bytes:5
13:29:22.0 (918233)|STATEMENT_EXECUTE|[32]
13:29:22.0 (920355)|STATEMENT_EXECUTE|[33]
13:29:22.0 (923773)|HEAP_ALLOCATE|[33]|Bytes:1
13:29:22.0 (938902)|HEAP_ALLOCATE|[33]|Bytes:1
13:29:22.0 (949932)|VARIABLE_ASSIGNMENT|[33]|name|"%"
13:29:22.0 (954933)|STATEMENT_EXECUTE|[34]
13:29:22.0 (957454)|HEAP_ALLOCATE|[34]|Bytes:283
13:29:22.0 (972968)|HEAP_ALLOCATE|[34]|Bytes:4
13:29:22.0 (4842736)|SOQL_EXECUTE_BEGIN|[34]|Aggregations:2|SELECT Name, NumberOfEmployees, BillingAddress, Industry, (SELECT FirstName, LastName FROM Contacts), (SELECT Product__c FROM AccountPurchased__r) FROM Account WHERE (NumberOfEmployees > 10000 AND (Name = 'AXA' OR Name = 'Exxon Mobil' OR Name = 'General Electric' OR Name = 'Apple'))
13:29:22.0 (23566774)|SOQL_EXECUTE_END|[34]|Rows:4
13:29:22.0 (23649032)|HEAP_ALLOCATE|[34]|Bytes:20
13:29:22.0 (23737108)|HEAP_ALLOCATE|[34]|Bytes:2062
13:29:22.0 (23782655)|HEAP_ALLOCATE|[34]|Bytes:20
13:29:22.0 (23806706)|SYSTEM_MODE_EXIT|false
13:29:22.0 (23968436)|CODE_UNIT_FINISHED|VFRemote: potential_Manager invoke(selectPurchased)
13:29:22.0 (25185412)|EXECUTION_FINISHED
