34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:35:34.0 (74234)|USER_INFO|[EXTERNAL]|0051H000008yiOQ|pavel@topengineer.io|Pacific Standard Time|GMT-07:00
14:35:34.0 (112312)|EXECUTION_STARTED
14:35:34.0 (117036)|CODE_UNIT_STARTED|[EXTERNAL]|0661H000002Q8fN|VFRemote: potential_Manager invoke(selectPurchased)
14:35:34.0 (130698)|SYSTEM_MODE_ENTER|true
14:35:34.0 (927087)|HEAP_ALLOCATE|[72]|Bytes:3
14:35:34.0 (963166)|HEAP_ALLOCATE|[77]|Bytes:152
14:35:34.0 (977557)|HEAP_ALLOCATE|[342]|Bytes:408
14:35:34.0 (988662)|HEAP_ALLOCATE|[355]|Bytes:408
14:35:34.0 (999245)|HEAP_ALLOCATE|[467]|Bytes:48
14:35:34.0 (1024806)|HEAP_ALLOCATE|[139]|Bytes:6
14:35:34.0 (1047047)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:148
14:35:34.0 (1052429)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
14:35:34.0 (1060814)|METHOD_ENTRY|[1]|01p1H000005w2NJ|potential_Manager.potential_Manager()
14:35:34.0 (1066968)|STATEMENT_EXECUTE|[1]
14:35:34.0 (1071691)|STATEMENT_EXECUTE|[1]
14:35:34.0 (1102795)|HEAP_ALLOCATE|[50]|Bytes:5
14:35:34.0 (1123298)|HEAP_ALLOCATE|[56]|Bytes:5
14:35:34.0 (1130756)|HEAP_ALLOCATE|[64]|Bytes:7
14:35:34.0 (1145334)|SYSTEM_MODE_ENTER|false
14:35:34.0 (1154926)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
14:35:34.0 (1161968)|SYSTEM_MODE_EXIT|false
14:35:34.0 (1169587)|METHOD_EXIT|[1]|potential_Manager
14:35:34.0 (1181306)|VARIABLE_SCOPE_BEGIN|[32]|name|String|false|false
14:35:34.0 (1205313)|VARIABLE_ASSIGNMENT|[32]|name|""
14:35:34.0 (1217223)|SYSTEM_MODE_ENTER|false
14:35:34.0 (1222439)|HEAP_ALLOCATE|[33]|Bytes:5
14:35:34.0 (1227590)|STATEMENT_EXECUTE|[32]
14:35:34.0 (1229428)|STATEMENT_EXECUTE|[33]
14:35:34.0 (1232543)|HEAP_ALLOCATE|[33]|Bytes:1
14:35:34.0 (1249490)|HEAP_ALLOCATE|[33]|Bytes:1
14:35:34.0 (1259828)|VARIABLE_ASSIGNMENT|[33]|name|"%"
14:35:34.0 (1264028)|STATEMENT_EXECUTE|[34]
14:35:34.0 (1266476)|HEAP_ALLOCATE|[34]|Bytes:283
14:35:34.0 (1282719)|HEAP_ALLOCATE|[34]|Bytes:4
14:35:34.0 (4828885)|SOQL_EXECUTE_BEGIN|[34]|Aggregations:2|SELECT Name, NumberOfEmployees, BillingAddress, Industry, (SELECT FirstName, LastName FROM Contacts), (SELECT Product__c FROM AccountPurchased__r) FROM Account WHERE (NumberOfEmployees > 10000 AND (Name = 'AXA' OR Name = 'Exxon Mobil' OR Name = 'General Electric' OR Name = 'Apple'))
14:35:34.0 (35663891)|SOQL_EXECUTE_END|[34]|Rows:4
14:35:34.0 (35718185)|HEAP_ALLOCATE|[34]|Bytes:20
14:35:34.0 (35775297)|HEAP_ALLOCATE|[34]|Bytes:2062
14:35:34.0 (35810423)|HEAP_ALLOCATE|[34]|Bytes:20
14:35:34.0 (35828049)|SYSTEM_MODE_EXIT|false
14:35:34.0 (35949919)|CODE_UNIT_FINISHED|VFRemote: potential_Manager invoke(selectPurchased)
14:35:34.0 (37279865)|EXECUTION_FINISHED
