34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
12:53:06.0 (64675)|USER_INFO|[EXTERNAL]|0051H000008yiOQ|pavel@topengineer.io|Pacific Standard Time|GMT-07:00
12:53:06.0 (108080)|EXECUTION_STARTED
12:53:06.0 (111914)|CODE_UNIT_STARTED|[EXTERNAL]|0661H000002Q8fN|VFRemote: potential_Manager invoke(selectPurchased)
12:53:06.0 (123312)|SYSTEM_MODE_ENTER|true
12:53:06.0 (541799)|HEAP_ALLOCATE|[72]|Bytes:3
12:53:06.0 (574094)|HEAP_ALLOCATE|[77]|Bytes:152
12:53:06.0 (591278)|HEAP_ALLOCATE|[342]|Bytes:408
12:53:06.0 (610663)|HEAP_ALLOCATE|[355]|Bytes:408
12:53:06.0 (630222)|HEAP_ALLOCATE|[467]|Bytes:48
12:53:06.0 (657115)|HEAP_ALLOCATE|[139]|Bytes:6
12:53:06.0 (673150)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:148
12:53:06.0 (678954)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
12:53:06.0 (689335)|METHOD_ENTRY|[1]|01p1H000005w2NJ|potential_Manager.potential_Manager()
12:53:06.0 (695974)|STATEMENT_EXECUTE|[1]
12:53:06.0 (699774)|STATEMENT_EXECUTE|[1]
12:53:06.0 (731088)|HEAP_ALLOCATE|[50]|Bytes:5
12:53:06.0 (754030)|HEAP_ALLOCATE|[56]|Bytes:5
12:53:06.0 (763841)|HEAP_ALLOCATE|[64]|Bytes:7
12:53:06.0 (779133)|SYSTEM_MODE_ENTER|false
12:53:06.0 (788876)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
12:53:06.0 (795799)|SYSTEM_MODE_EXIT|false
12:53:06.0 (803281)|METHOD_EXIT|[1]|potential_Manager
12:53:06.0 (814632)|VARIABLE_SCOPE_BEGIN|[32]|name|String|false|false
12:53:06.0 (839391)|VARIABLE_ASSIGNMENT|[32]|name|""
12:53:06.0 (849396)|SYSTEM_MODE_ENTER|false
12:53:06.0 (854520)|HEAP_ALLOCATE|[33]|Bytes:5
12:53:06.0 (858728)|STATEMENT_EXECUTE|[32]
12:53:06.0 (861175)|STATEMENT_EXECUTE|[33]
12:53:06.0 (863847)|HEAP_ALLOCATE|[33]|Bytes:1
12:53:06.0 (879087)|HEAP_ALLOCATE|[33]|Bytes:1
12:53:06.0 (887879)|VARIABLE_ASSIGNMENT|[33]|name|"%"
12:53:06.0 (891828)|STATEMENT_EXECUTE|[34]
12:53:06.0 (894315)|HEAP_ALLOCATE|[34]|Bytes:283
12:53:06.0 (910062)|HEAP_ALLOCATE|[34]|Bytes:4
12:53:06.0 (4030642)|SOQL_EXECUTE_BEGIN|[34]|Aggregations:2|SELECT Name, NumberOfEmployees, BillingAddress, Industry, (SELECT FirstName, LastName FROM Contacts), (SELECT Product__c FROM AccountPurchased__r) FROM Account WHERE (NumberOfEmployees > 10000 AND (Name = 'AXA' OR Name = 'Exxon Mobil' OR Name = 'General Electric' OR Name = 'Apple'))
12:53:06.0 (15710462)|SOQL_EXECUTE_END|[34]|Rows:4
12:53:06.0 (15761602)|HEAP_ALLOCATE|[34]|Bytes:20
12:53:06.0 (15819543)|HEAP_ALLOCATE|[34]|Bytes:2062
12:53:06.0 (15848897)|HEAP_ALLOCATE|[34]|Bytes:20
12:53:06.0 (15867699)|SYSTEM_MODE_EXIT|false
12:53:06.0 (15970335)|CODE_UNIT_FINISHED|VFRemote: potential_Manager invoke(selectPurchased)
12:53:06.0 (17543087)|EXECUTION_FINISHED
