34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:35:08.0 (86831)|USER_INFO|[EXTERNAL]|0051H000008yiOQ|pavel@topengineer.io|Pacific Standard Time|GMT-07:00
14:35:08.0 (121425)|EXECUTION_STARTED
14:35:08.0 (126897)|CODE_UNIT_STARTED|[EXTERNAL]|0661H000002Q8fN|VFRemote: potential_Manager invoke(selectPot)
14:35:08.0 (139956)|SYSTEM_MODE_ENTER|true
14:35:08.0 (1043460)|HEAP_ALLOCATE|[72]|Bytes:3
14:35:08.0 (1107867)|HEAP_ALLOCATE|[77]|Bytes:152
14:35:08.0 (1127851)|HEAP_ALLOCATE|[342]|Bytes:408
14:35:08.0 (1148278)|HEAP_ALLOCATE|[355]|Bytes:408
14:35:08.0 (1168197)|HEAP_ALLOCATE|[467]|Bytes:48
14:35:08.0 (1202035)|HEAP_ALLOCATE|[139]|Bytes:6
14:35:08.0 (1221906)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:148
14:35:08.0 (1252342)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
14:35:08.0 (1282589)|METHOD_ENTRY|[1]|01p1H000005w2NJ|potential_Manager.potential_Manager()
14:35:08.0 (1291963)|STATEMENT_EXECUTE|[1]
14:35:08.0 (1298632)|STATEMENT_EXECUTE|[1]
14:35:08.0 (1344028)|HEAP_ALLOCATE|[50]|Bytes:5
14:35:08.0 (1370520)|HEAP_ALLOCATE|[56]|Bytes:5
14:35:08.0 (1383541)|HEAP_ALLOCATE|[64]|Bytes:7
14:35:08.0 (1498869)|SYSTEM_MODE_ENTER|false
14:35:08.0 (1518654)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
14:35:08.0 (1530276)|SYSTEM_MODE_EXIT|false
14:35:08.0 (1560206)|METHOD_EXIT|[1]|potential_Manager
14:35:08.0 (1578580)|VARIABLE_SCOPE_BEGIN|[23]|name|String|false|false
14:35:08.0 (1750436)|VARIABLE_ASSIGNMENT|[23]|name|""
14:35:08.0 (1768318)|SYSTEM_MODE_ENTER|false
14:35:08.0 (1777359)|HEAP_ALLOCATE|[24]|Bytes:5
14:35:08.0 (1785149)|STATEMENT_EXECUTE|[23]
14:35:08.0 (1787825)|STATEMENT_EXECUTE|[24]
14:35:08.0 (1792211)|HEAP_ALLOCATE|[24]|Bytes:1
14:35:08.0 (1863820)|HEAP_ALLOCATE|[24]|Bytes:1
14:35:08.0 (1884974)|VARIABLE_ASSIGNMENT|[24]|name|"%"
14:35:08.0 (1892529)|STATEMENT_EXECUTE|[25]
14:35:08.0 (1896901)|HEAP_ALLOCATE|[25]|Bytes:65
14:35:08.0 (1917201)|HEAP_ALLOCATE|[25]|Bytes:4
14:35:08.0 (3019338)|SOQL_EXECUTE_BEGIN|[25]|Aggregations:0|SELECT product__c, potential__c, probability__c FROM Potential__c
14:35:08.0 (5498506)|SOQL_EXECUTE_END|[25]|Rows:10
14:35:08.0 (5525236)|HEAP_ALLOCATE|[25]|Bytes:44
14:35:08.0 (5573411)|HEAP_ALLOCATE|[25]|Bytes:1568
14:35:08.0 (5605934)|HEAP_ALLOCATE|[25]|Bytes:44
14:35:08.0 (5621004)|SYSTEM_MODE_EXIT|false
14:35:08.0 (5753300)|CODE_UNIT_FINISHED|VFRemote: potential_Manager invoke(selectPot)
14:35:08.0 (6842458)|EXECUTION_FINISHED
