34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
13:51:29.0 (59159)|USER_INFO|[EXTERNAL]|0051H000008yiOQ|pavel@topengineer.io|Pacific Standard Time|GMT-07:00
13:51:29.0 (91120)|EXECUTION_STARTED
13:51:29.0 (95641)|CODE_UNIT_STARTED|[EXTERNAL]|0661H000002Q8fN|VFRemote: potential_Manager invoke(selectPurchased)
13:51:29.0 (111022)|SYSTEM_MODE_ENTER|true
13:51:29.0 (565002)|HEAP_ALLOCATE|[72]|Bytes:3
13:51:29.0 (597485)|HEAP_ALLOCATE|[77]|Bytes:152
13:51:29.0 (609450)|HEAP_ALLOCATE|[342]|Bytes:408
13:51:29.0 (622116)|HEAP_ALLOCATE|[355]|Bytes:408
13:51:29.0 (638389)|HEAP_ALLOCATE|[467]|Bytes:48
13:51:29.0 (663732)|HEAP_ALLOCATE|[139]|Bytes:6
13:51:29.0 (678627)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:148
13:51:29.0 (684367)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
13:51:29.0 (694320)|METHOD_ENTRY|[1]|01p1H000005w2NJ|potential_Manager.potential_Manager()
13:51:29.0 (700828)|STATEMENT_EXECUTE|[1]
13:51:29.0 (705194)|STATEMENT_EXECUTE|[1]
13:51:29.0 (739014)|HEAP_ALLOCATE|[50]|Bytes:5
13:51:29.0 (759388)|HEAP_ALLOCATE|[56]|Bytes:5
13:51:29.0 (767486)|HEAP_ALLOCATE|[64]|Bytes:7
13:51:29.0 (782851)|SYSTEM_MODE_ENTER|false
13:51:29.0 (793187)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
13:51:29.0 (799438)|SYSTEM_MODE_EXIT|false
13:51:29.0 (809651)|METHOD_EXIT|[1]|potential_Manager
13:51:29.0 (821680)|VARIABLE_SCOPE_BEGIN|[32]|name|String|false|false
13:51:29.0 (846104)|VARIABLE_ASSIGNMENT|[32]|name|""
13:51:29.0 (857305)|SYSTEM_MODE_ENTER|false
13:51:29.0 (862893)|HEAP_ALLOCATE|[33]|Bytes:5
13:51:29.0 (867208)|STATEMENT_EXECUTE|[32]
13:51:29.0 (869302)|STATEMENT_EXECUTE|[33]
13:51:29.0 (872305)|HEAP_ALLOCATE|[33]|Bytes:1
13:51:29.0 (885210)|HEAP_ALLOCATE|[33]|Bytes:1
13:51:29.0 (895666)|VARIABLE_ASSIGNMENT|[33]|name|"%"
13:51:29.0 (900309)|STATEMENT_EXECUTE|[34]
13:51:29.0 (902995)|HEAP_ALLOCATE|[34]|Bytes:283
13:51:29.0 (916184)|HEAP_ALLOCATE|[34]|Bytes:4
13:51:29.0 (4130914)|SOQL_EXECUTE_BEGIN|[34]|Aggregations:2|SELECT Name, NumberOfEmployees, BillingAddress, Industry, (SELECT FirstName, LastName FROM Contacts), (SELECT Product__c FROM AccountPurchased__r) FROM Account WHERE (NumberOfEmployees > 10000 AND (Name = 'AXA' OR Name = 'Exxon Mobil' OR Name = 'General Electric' OR Name = 'Apple'))
13:51:29.0 (15727274)|SOQL_EXECUTE_END|[34]|Rows:4
13:51:29.0 (15773973)|HEAP_ALLOCATE|[34]|Bytes:20
13:51:29.0 (15828579)|HEAP_ALLOCATE|[34]|Bytes:2062
13:51:29.0 (15858178)|HEAP_ALLOCATE|[34]|Bytes:20
13:51:29.0 (15877764)|SYSTEM_MODE_EXIT|false
13:51:29.0 (15989070)|CODE_UNIT_FINISHED|VFRemote: potential_Manager invoke(selectPurchased)
13:51:29.0 (17305806)|EXECUTION_FINISHED
