34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;NBA,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:19:05.0 (67163)|USER_INFO|[EXTERNAL]|0051H000008yiOQ|pavel@topengineer.io|Pacific Standard Time|GMT-07:00
14:19:05.0 (100358)|EXECUTION_STARTED
14:19:05.0 (104725)|CODE_UNIT_STARTED|[EXTERNAL]|0661H000002Q8fN|VFRemote: potential_Manager invoke(selectPot)
14:19:05.0 (118186)|SYSTEM_MODE_ENTER|true
14:19:05.0 (526183)|HEAP_ALLOCATE|[72]|Bytes:3
14:19:05.0 (566460)|HEAP_ALLOCATE|[77]|Bytes:152
14:19:05.0 (583419)|HEAP_ALLOCATE|[342]|Bytes:408
14:19:05.0 (595967)|HEAP_ALLOCATE|[355]|Bytes:408
14:19:05.0 (608226)|HEAP_ALLOCATE|[467]|Bytes:48
14:19:05.0 (633742)|HEAP_ALLOCATE|[139]|Bytes:6
14:19:05.0 (739708)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:148
14:19:05.0 (746715)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:16
14:19:05.0 (757690)|METHOD_ENTRY|[1]|01p1H000005w2NJ|potential_Manager.potential_Manager()
14:19:05.0 (764001)|STATEMENT_EXECUTE|[1]
14:19:05.0 (769184)|STATEMENT_EXECUTE|[1]
14:19:05.0 (798359)|HEAP_ALLOCATE|[50]|Bytes:5
14:19:05.0 (820844)|HEAP_ALLOCATE|[56]|Bytes:5
14:19:05.0 (828622)|HEAP_ALLOCATE|[64]|Bytes:7
14:19:05.0 (843863)|SYSTEM_MODE_ENTER|false
14:19:05.0 (854140)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:5
14:19:05.0 (860809)|SYSTEM_MODE_EXIT|false
14:19:05.0 (870017)|METHOD_EXIT|[1]|potential_Manager
14:19:05.0 (881513)|VARIABLE_SCOPE_BEGIN|[23]|name|String|false|false
14:19:05.0 (907259)|VARIABLE_ASSIGNMENT|[23]|name|""
14:19:05.0 (918035)|SYSTEM_MODE_ENTER|false
14:19:05.0 (922785)|HEAP_ALLOCATE|[24]|Bytes:5
14:19:05.0 (927203)|STATEMENT_EXECUTE|[23]
14:19:05.0 (929819)|STATEMENT_EXECUTE|[24]
14:19:05.0 (933026)|HEAP_ALLOCATE|[24]|Bytes:1
14:19:05.0 (949999)|HEAP_ALLOCATE|[24]|Bytes:1
14:19:05.0 (962440)|VARIABLE_ASSIGNMENT|[24]|name|"%"
14:19:05.0 (967078)|STATEMENT_EXECUTE|[25]
14:19:05.0 (969601)|HEAP_ALLOCATE|[25]|Bytes:65
14:19:05.0 (989385)|HEAP_ALLOCATE|[25]|Bytes:4
14:19:05.0 (2108917)|SOQL_EXECUTE_BEGIN|[25]|Aggregations:0|SELECT product__c, potential__c, probability__c FROM Potential__c
14:19:05.0 (4243219)|SOQL_EXECUTE_END|[25]|Rows:10
14:19:05.0 (4268642)|HEAP_ALLOCATE|[25]|Bytes:44
14:19:05.0 (4300697)|HEAP_ALLOCATE|[25]|Bytes:1568
14:19:05.0 (4409955)|HEAP_ALLOCATE|[25]|Bytes:44
14:19:05.0 (4428439)|SYSTEM_MODE_EXIT|false
14:19:05.0 (4518484)|CODE_UNIT_FINISHED|VFRemote: potential_Manager invoke(selectPot)
14:19:05.0 (5732472)|EXECUTION_FINISHED
